Da Vinci Code sucked..,0
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
the last stand and Mission Impossible 3 both were awesome movies.,1
I love Harry Potter.,1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I love Brokeback mountain.,1
mission impossible 2 rocks!!....,1
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
Ok brokeback mountain is such a horrible movie.,0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I love Harry Potter.,1
Da Vinci Code sucks.,0
"Is it just me, or does Harry Potter suck?...",0
The Da Vinci Code was AWESOME.,1
Da Vinci Code sucks be...,0
I love The Da Vinci Code...,1
For everytime I said'Harry Potter sucks'I was outnumbered by a thousand people saying'Harry Potter RULES '.,0
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
"I haven't seen Crash-and everyone tells me it's fabulous, but I just love Brokeback Mountain...",1
Artemis Fowl: The Lost Colony by Eoin Colfer É?? 385 pages É?? I love this series of Young Adult books damn near as much as I love Harry Potter.,1
I thought Brokeback Mountain was an awful movie.,0
i love being a sentry for mission impossible and a station for bonkers.,1
"I liked the first "" Mission Impossible.",1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I hated Da Vinci Code..,0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
I wanted desperately to love'The Da Vinci Code as a film.,1
"Why I hate The Da Vinci Code, except much more coherent, and with, uh, less usage of the phrase "" dogfucking retarded "".",0
I LOVE Harry Potter.,1
"I liked Crash a lot, I liked Brokeback Mountain, but GN & GL was the important movie that the other two were hyped as being...",1
I hate Harry Potter.,0
"by the way, the Da Vinci Code sucked, just letting you know...",0
I love The Da Vinci Code...,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
Da Vinci Code sucks be...,0
Brokeback mountain was beautiful...,1
"by the way, the Da Vinci Code sucked, just letting you know...",0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
I love Harry Potter..,1
"The first Mission Impossible was awesome, and this one looks pretty good, too..",1
"Is it just me, or does Harry Potter suck?...",0
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
These Harry Potter movies really suck.,0
My dad's being stupid about brokeback mountain...,0
Brokeback mountain was beautiful...,1
I love Harry Potter.,1
Mission Impossible 3 was excellent.,1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"I'm sorry I hate to read Harry Potter, but I love the movies!..",0
A futile mission impossible ending before it even began.,0
I am going to start reading the Harry Potter series again because that is one awesome story.,1
My dad's being stupid about brokeback mountain...,0
This quiz sucks and Harry Potter sucks ok bye..,0
DA VINCI CODE IS AWESOME!!,1
I love Harry Potter.,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
I wanted desperately to love'The Da Vinci Code as a film.,1
The Da Vinci Code sucked big time.,0
Brokeback Mountain is fucking horrible..,0
The Da Vinci Code was absolutely AWESOME!,1
Love the Harry Potter series though I try not to talk about it too much..,1
I SOOOO HATED BROKEBACK MOUNTAIN!!..,0
DA VINCI CODE IS AWESOME!!,1
"The Da Vinci Code was awesome, I can't wait to read it...",1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
I love Brokeback Mountain.,1
"i love mission impossible, it's like the only action movie i like, plus tom cruise is in it.",1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
"In "" Harry Potter and the Prisoner of Azkaban, "" you see Dementors that suck the Life and Joy out of you and taking your Will to Live.",0
I love the Da Vinci code...,1
I wanted desperately to love'The Da Vinci Code as a film.,1
da vinci code was an awesome movie...,1
I love Brokeback Mountain....,1
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
"The Da Vinci Code was awesome, I can't wait to read it...",1
"I, too, like Harry Potter..",1
I love Harry Potter.,1
"While we're on the topic, Harry Potter stinks.",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
Brokeback Mountain is horrible.,0
So I decided that having an invisibility cloak like Harry Potter would be excellent.,1
i hate Brokeback Mountain!!!!!!!..,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
"Oh, and Brokeback Mountain was a terrible movie.",0
"but "" Brokeback Mountain "" really was a lousy movie....",0
i heard da vinci code sucked soo much only 2.5 stars:,0
Harry Potter sucks.,0
I'm giving it the benefit of a doubt because even Harry Potter sucked for the first ten pages.,0
"Anyway, thats why I love "" Brokeback Mountain.",1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
Da Vinci Code sucks.,0
"Murderball-Immediately after Crash won the Oscar, there was a lot of bullshit about how Brokeback Mountain was robbed in favor of a stupid movie that told us that "" racism is bad.",0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
This quiz sucks and Harry Potter sucks ok bye..,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
These Harry Potter movies really suck.,0
"Anyway, thats why I love "" Brokeback Mountain.",1
"The Da Vinci Code was awesome, I can't wait to read it...",1
"I hate the Da Vinci Code, but I may see the movie for Audrey Tautou...",0
I've seen X-Men three times and the Da Vinci Code royally sucked...,0
The Da Vinci Code was absolutely AWESOME!,1
"I love "" Brokeback Mountain ""..",1
I love Harry Potter..,1
The Da Vinci Code [ movie ] sucked!..,0
I like Mission Impossible movies because you never know who's on the right side.,1
"Oh, and Brokeback Mountain was a terrible movie.",0
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"I got a hold of Kelsey and we went to Oceanwalk and saw the Da Vinci Code, which kinda sucked, then went and got really, REALLY bad food at Johnny Rockets.",0
da vinci code sucks...,0
the people who are worth it know how much i love the da vinci code.,1
I love Harry Potter.,1
we're gonna like watch Mission Impossible or Hoot.(,1
Brokeback Mountain is officially the most depressing movie I have seen in the last 6 months...,0
But I thought Brokeback Mountain was going to be a stupid movie..,0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I love The Da Vinci Code...,1
mission impossible 2 rocks!!....,1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
I hated The Da Vinci Code...,0
mission impossible 2 rocks!!....,1
mission impossible 2 rocks!!....,1
I love brokeback mountain.,1
the people who are worth it know how much i love the da vinci code.,1
and Da Vinci Code was so awesome already).,1
"Brokeback Mountain had a beautiful score, and since it did not receive Best Picture, they had to give it something, not just best director.",1
I hate Harry Potter.,0
DA VINCI CODE IS AWESOME!!,1
If Jesus is fabricated a la the Da Vinci Code then Christianity is worthless...,0
I love The Da Vinci Code...,1
I love Harry Potter.,1
"Judging by the Harry Potter craze and the money that has been generated by the books and movies, no one gives a fuck if you think Harry Potter is evil...",0
I hate Harry Potter.,0
"Is it just me, or does Harry Potter suck?...",0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
These Harry Potter movies really suck.,0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
I love Brokeback Mountain.,1
"I liked the first "" Mission Impossible.",1
i love being a sentry for mission impossible and a station for bonkers.,1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
we're gonna like watch Mission Impossible or Hoot.(,1
"I liked the first "" Mission Impossible.",1
The Da Vinci Code is awesome!!,1
"by the way, the Da Vinci Code sucked, just letting you know...",0
Ok brokeback mountain is such a horrible movie.,0
Harry Potter is brilliant.,1
"I hope they end this franchise here, or Mission Impossible 4 may see Cruise facing off against the evil Richard Simmons..",0
brokeback mountain was depressing....,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
The Da Vinci Code was a really good movie.,1
"The Da Vinci Code was awesome, I can't wait to read it...",1
Da Vinci Code kinda sucks second time around..,0
Mission Impossible 3 was excellent.,1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
I love Brokeback Mountain.,1
I love brokeback mountain so much!!!!.,1
I love Harry Potter.,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
Brokeback Mountain was so awesome.,1
"The Da Vinci Code was awesome, I can't wait to read it...",1
Brokeback Mountain sucked.....,0
DA VINCI CODE IS AWESOME!!,1
"' Brokeback Mountain'is so beautiful, and so amazing, and so freaking sad.",1
"I, too, like Harry Potter..",1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
mission impossible three is useless...,0
Brokeback mountain was beautiful...,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
I love Brokeback Mountain....,1
i love gay boys but i think brokeback mountain sucked..,0
man i loved brokeback mountain!,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
I wanted desperately to love'The Da Vinci Code as a film.,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"Loved the Mission Impossible quip and the fact that V made the Tom Cruise joke, they never get old to me, TC is such a freak.",1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
I love Harry Potter.,1
DA VINCI CODE IS AWESOME!!,1
Da Vinci Code sucks.,0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",0
The Da Vinci Code is awesome..,1
Da Vinci Code sucks be...,0
DA VINCI CODE IS AWESOME!!,1
Brokeback Mountain was an AWESOME movie.,1
da vinci code sucks...,0
Ok brokeback mountain is such a horrible movie.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
I love Harry Potter.,1
da vinci code sucks...,0
Brokeback Mountain was an AWESOME movie.,1
I loved the first Mission Impossible.,1
The Da Vinci Code was absolutely AWESOME!,1
"Da Vinci Code sucked, as expected.",0
Brokeback Mountain was boring.,0
I love Brokeback Mountain.,1
"I, too, like Harry Potter..",1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
I'll let y'all know if The Da Vinci Code sucks or not...,0
"it got to every one of of us watching, whereas Brokeback Mountain was only beautiful to us kids ( my brother and two cousins and I watched it with my parents ).",1
we're gonna like watch Mission Impossible or Hoot.(,1
"I LOVE Brokeback Mountain, but that is such a silly PC choice for best kiss.",1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
i love being a sentry for mission impossible and a station for bonkers.,1
I hate Harry Potter.,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
I love Brokeback Mountain.,1
Da Vinci Code sucked..,0
The Da Vinci Code was awesome.,1
we're gonna like watch Mission Impossible or Hoot.(,1
da vinci code sucks...,0
The Da Vinci Code is awesome..,1
I wanted desperately to love'The Da Vinci Code as a film.,1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
Gotta Love Harry Potter icons..,1
Brokeback Mountain was so awesome.,1
I love Harry Potter..,1
Since Mission Impossible is a piece of crap.,0
I love Harry Potter.,1
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
I'm sick of Harry Potter fanfiction.,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
Brokeback Mountain was so awesome.,1
So Brokeback Mountain was really depressing.,0
Brokeback mountain was beautiful...,1
Da Vinci Code sucks.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
Ok brokeback mountain is such a horrible movie.,0
I enjoyed Brokeback Mountain-watched it twice.,1
I am SOOOOOO sick of people claiming that Harry Potter is evil and that the world is going down the drain because of someone reading the book.,0
Brokeback Mountain was boring.,0
Da Vinci Code sucked..,0
Da Vinci Code sucks.,0
the last stand and Mission Impossible 3 both were awesome movies.,1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
"Is it just me, or does Harry Potter suck?...",0
"I liked the first "" Mission Impossible.",1
mission impossible 2 rocks!!....,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
Da Vinci Code sucks be...,0
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
The Da Vinci Code was absolutely AWESOME!,1
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
"After school, I went with Latin Club to see the Da Vinci code, which sucked...",0
Brokeback Mountain was an AWESOME movie.,1
This quiz sucks and Harry Potter sucks ok bye..,0
"Is it just me, or does Harry Potter suck?...",0
"The Da Vinci Code was awesome, I can't wait to read it...",1
dudeee i LOVED brokeback mountain!!!!,1
DA VINCI CODE IS AWESOME!!,1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
My dad's being stupid about brokeback mountain...,0
becuase that stupid brokeback mountain movie.,0
The Da Vinci Code is awesome!!,1
"i LOVE back to the future, and i love brokeback mountain.",1
I love Harry Potter.,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
"I absolutely LOVE Harry Potter, as you can tell already.",1
Da Vinci Code sucks.,0
Da Vinci Code sucks.,0
The Da Vinci Code is awesome..,1
Da Vinci Code sucked..,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
I love Brokeback Mountain.,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
Love luv lubb the Da Vinci Code!,1
"Oh, and Brokeback Mountain was a terrible movie.",0
So Brokeback Mountain was really depressing.,0
The Da Vinci Code sucked.,0
"geek tech, music, small cars, going out, etc. We saw Mission Impossible 3 which was freaking awesome.:",1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
the people who are worth it know how much i love the da vinci code.,1
so I did an awesome Mission Impossible move [ eek tom ] off the rocks and it was going good until I fell and rolled.,1
i like mission impossible.,1
Da Vinci Code looks SO awesome...,1
man i loved brokeback mountain!,1
Brokeback Mountain is fucking horrible..,0
Da Vinci Code sucks.,0
Ok brokeback mountain is such a horrible movie.,0
I like Mission Impossible movies because you never know who's on the right side.,1
"It is shameful that I hate Brokeback Mountain is just because it is more popular than Capote, but I hate it...",0
Harry Potter is AWESOME I don't care if anyone says differently!..,1
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
I love Harry Potter.,1
"I liked the first "" Mission Impossible.",1
The Da Vinci Code is still one of the most awesomest books i've ever read...,1
i heard da vinci code sucked soo much only 2.5 stars:,0
Love luv lubb the Da Vinci Code!,1
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
"The Da Vinci Code is an * amazing * book, do not get me wrong.",1
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
I hate Harry Potter.,0
mission impossible 2 rocks!!....,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
I love Harry Potter.,1
"It's been on a couple of times already, but cos I think the da Vinci Code sucks I never took the effort of watching it.(",0
da vinci code was an awesome movie...,1
The Da Vinci Code is awesome!!,1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
So Brokeback Mountain was really depressing.,0
Ok brokeback mountain is such a horrible movie.,0
Brokeback mountain was beautiful...,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
the people who are worth it know how much i love the da vinci code.,1
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
da vinci code sucks...,0
Harry Potter can suck my clit...,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
I love Harry Potter.,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
Brokeback Mountain is fucking horrible..,0
My dad's being stupid about brokeback mountain...,0
Da Vinci Code sucks be...,0
Ok brokeback mountain is such a horrible movie.,0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
The Da Vinci Code sucked big time.,0
I love Brokeback Mountain....,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
I am going to start reading the Harry Potter series again because that is one awesome story.,1
mission impossible three is awesome btw!)..,1
The Da Vinci Code sucked big time.,0
Da Vinci Code sucks.,0
Brokeback Mountain was boring.,0
I love Brokeback Mountain.,1
I hate Harry Potter...,0
Da Vinci Code sucks.,0
"Oh, and Brokeback Mountain was a terrible movie.",0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
da vinci code was an awesome movie...,1
"And I love Harry Potter, and it would devastate me not to be included.",1
This quiz sucks and Harry Potter sucks ok bye..,0
da vinci code was an awesome movie...,1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
And I like BROKEBACK MOUNTAIN.,1
I hate Harry Potter..,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
"The Da Vinci Code comes out tomorrow, which sucks.",0
I love Brokeback Mountain....,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
brokeback mountain sucks...,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
He thinks Harry Potter is evil ( for real ) but I can get past it.,0
I hate Harry Potter.,0
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
"?Ê?¶ "" "" = 0 = I HATE BROKEBACK MOUNTAIN..",0
"I, too, like Harry Potter..",1
I hate Harry Potter with a passion but these are hilarious!..................,0
mission impossible 2 rocks!!....,1
"Oh, and Brokeback Mountain was a terrible movie.",0
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"to see the da vinci code, which totally sucked balls.",0
Brokeback Mountain was so awesome.,1
Ok brokeback mountain is such a horrible movie.,0
I hated The Da Vinci Code.,0
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
* I like Harry Potter..,1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
The Da Vinci Code is awesome!!,1
"I liked the first "" Mission Impossible.",1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
by the way Mission Impossible 3 was awesome.),1
= O I loved brokeback mountain and it made me cry!,1
man i loved brokeback mountain!,1
i love being a sentry for mission impossible and a station for bonkers.,1
oh and i loved the da vinci code.,1
The Da Vinci Code is awesome..,1
Yeah the Da Vinci code is awesome....,1
I wanted desperately to love'The Da Vinci Code as a film.,1
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
The Da Vinci Code was absolutely AWESOME!,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
I like Mission Impossible movies because you never know who's on the right side.,1
Da Vinci Code sucks.,0
I love Brokeback Mountain.,1
This quiz sucks and Harry Potter sucks ok bye..,0
Brokeback Mountain was boring.,0
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",0
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",1
The Da Vinci Code is awesome..,1
My dad's being stupid about brokeback mountain...,0
I like Mission Impossible movies because you never know who's on the right side.,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
Da Vinci Code sucks.,0
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
WAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA WELL THEY CAN ALL DIE BROKEBACK MOUNTAIN SUCKS.,0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
da vinci code sucks...,0
"by the way, the Da Vinci Code sucked, just letting you know...",0
"É?? I hate you Harry Potter, É?ù Hermione said childishly...",0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
The Da Vinci Code is awesome..,1
Da Vinci Code sucks.,0
Da Vinci Code sucks.,0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
THE DA VINCI CODE SUCKS.,0
the last stand and Mission Impossible 3 both were awesome movies.,1
Da Vinci Code sucks be...,0
No... but I love Harry Potter...,1
"I, too, like Harry Potter..",1
Da Vinci Code sucks be...,0
"I liked the first "" Mission Impossible.",1
i love being a sentry for mission impossible and a station for bonkers.,1
I love Harry Potter.,1
the last stand and Mission Impossible 3 both were awesome movies.,1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"I liked the first "" Mission Impossible.",1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
"Harry Potter dragged Draco Malfoy É?? s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
I love Harry Potter.,1
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",1
I love Harry Potter..,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
"Anyway, thats why I love "" Brokeback Mountain.",1
The Da Vinci Code is awesome!!,1
we're gonna like watch Mission Impossible or Hoot.(,1
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
Harry Potter is awesome!,1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
"We had some awesome times at school in between classes, from settin things on fire to doing Mission Impossible things in the halls, to partyin weekends and clubbin to lunch in between classes causing disruption wherever we went.",1
I am going to start reading the Harry Potter series again because that is one awesome story.,1
da vinci code was an awesome movie...,1
"Always knows what I want, not guy crazy, hates Harry Potter..",0
and mission impossible orig tv shows are really awesome.......,1
"Is it just me, or does Harry Potter suck?...",0
Da vinci Code is one beautiful movie..,1
These Harry Potter movies really suck.,0
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
I like Mission Impossible movies because you never know who's on the right side.,1
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
DA VINCI CODE IS AWESOME!!,1
"Anyway, thats why I love "" Brokeback Mountain.",1
"The Da Vinci Code was awesome, I can't wait to read it...",1
"I love Harry Potter, Twilight, Series of Unfortunate Events, and tons more!",1
da vinci code sucked too long and too slow.....,0
I love Brokeback Mountain....,1
"Harry Potter was so adorable, he had a scar and everything.: ) I love Harry Potter.",1
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",1
I love Harry Potter ( the books are much better than the movies ).,1
So Brokeback Mountain was really depressing.,0
I hate Harry Potter..,0
DA VINCI CODE IS AWESOME!!,1
Da Vinci Code sucks be...,0
Mission Impossible III is a awesome movie.,1
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",1
"I did not get to see Da Vinci Code which sucked a little bit, but hopefully that may happen during the coming week sometime..",0
i heard da vinci code sucked soo much only 2.5 stars:,0
i love the mission impossible theme!,1
mission impossible 2 rocks!!....,1
"Oh, and Brokeback Mountain is a TERRIBLE movie...",0
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",0
"A mother in Georgia wants her local school board to take Harry Potter out of the schools and libraries because, in her opinion, reading Harry Potter leads to witchcraft, which according to her is evil...",0
"Always knows what I want, not guy crazy, hates Harry Potter..",0
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",0
dudeee i LOVED brokeback mountain!!!!,1
I love Harry Potter.,1
da vinci code was an awesome movie...,1
I LOVE THE MISSiON IMPOSSIBLE THEME!!,1
the people who are worth it know how much i love the da vinci code.,1
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,1
These Harry Potter movies really suck.,0
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,1
Brokeback Mountain is fucking horrible..,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
Harry Potter = Gorgeous!.,1
Da Vinci Code sucks be...,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",0
The Da Vinci Code is awesome!!,1
dudeee i LOVED brokeback mountain!!!!,1
I love The Da Vinci Code...,1
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",0
Da Vinci Code apparently sucks even more ass on film.,0
I love Harry Potter.,1
Da Vinci Code sucked..,0
These Harry Potter movies really suck.,0
Brokeback mountain was beautiful...,1
Brokeback Mountain was boring.,0
The Da Vinci Code was absolutely AWESOME!,1
i heard da vinci code sucked soo much only 2.5 stars:,0
"I liked the first "" Mission Impossible.",1
Brokeback mountain was beautiful...,1
So Brokeback Mountain was really depressing.,0
I am going to start reading the Harry Potter series again because that is one awesome story.,1
huh i hate Harry Potter sorry.,0
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",0
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",1
I love the shoes and the Harry Potter picture.,1
da vinci code was an awesome movie...,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
"Mission Impossible kicked ass, Mission Impossible 2 did not.",1
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,0
da vinci code is awesome!,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",1
i love kirsten / leah / kate escapades and mission impossible tom as well...,1
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,0
